CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
India,IND,"GDP_per_capita,_PPP_(constant_2011_international_$)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.607811,1893.815552,1958.029149,2011.016214,2103.617899,2219.890892,2342.579754,2392.210333,2493.728746,2665.608501,2719.335411,2801.492959,2859.150938,3033.178696,3220.858889,3421.425708,3640.393083,3860.460457,3921.56094,4170.221262,4463.16815,4635.879137,4827.559656,5073.605489,5385.141814,5748.245788,6146.864296,6513.636121,
India,IND,"GDP_per_capita,_PPP_(current_international_$)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.887533,1264.476856,1337.153206,1406.013795,1502.056465,1618.139064,1738.742933,1805.969573,1903.04078,2065.337408,2154.909918,2270.606776,2352.912534,2545.90129,2777.767639,3045.686848,3340.167459,3636.352549,3766.366137,4035.602562,4371.84406,4635.879137,4920.144571,5261.654952,5690.394855,6139.033446,6636.539272,7166.201575,
India,IND,GDP_per_capita_(constant_LCU),NY.GDP.PCAP.KN,16397.67278,16673.72359,16819.1835,17466.17522,18384.59757,17532.53438,17162.15884,18122.67395,18345.018,19128.29093,19676.08147,19552.67214,19001.95409,19176.48606,18956.5722,20216.4683,20084.91479,21054.76976,21755.28255,20149.03471,21016.48044,21768.46068,22008.13897,23072.32843,23411.74605,24092.66128,24690.22998,25115.81622,26950.01513,27957.13409,28898.423,28614.48259,29584.71374,30385.31835,31784.47747,33541.29667,35395.05602,36144.94603,37678.83187,40275.83782,41087.62106,42328.97518,43200.15465,45829.61571,48665.35734,51695.80861,55004.28189,58329.37553,59252.56929,63009.68622,67435.94811,70045.5135,72941.69781,76659.31128,81366.44907,86852.74488,92875.64524,98417.36021,
India,IND,GDP_per_capita_growth_(annual_%),NY.GDP.PCAP.KD.ZG,,1.683475587,0.8723900607,3.846748664,5.258291204,-4.634657837,-2.112504274,5.596703258,1.226883245,4.269676541,2.863771521,-0.6272048374,-2.816587166,0.91849488,-1.146789158,6.646223226,-0.6507245099,4.82877317,3.327097834,-7.383254322,4.305147809,3.578050295,1.101034617,4.83543596,1.471102565,2.90843419,2.480293491,1.723703014,7.302963549,3.736988483,3.366900569,-0.9825463628,3.390699613,2.706142818,4.604720942,5.527286718,5.526796934,2.118629228,4.243707664,6.892479991,2.015558933,3.021236285,2.05811615,6.086693622,6.187574525,6.227122204,6.399886881,6.045154186,1.582725255,6.340850651,7.024732476,3.869694824,4.134717786,5.096691727,6.140334036,6.742700311,6.934611415,5.966811811,
India,IND,GDP_per_capita_(constant_2010_US$),NY.GDP.PCAP.KD,330.9892034,336.5613258,339.4974534,352.5570671,371.0955444,353.8965356,346.4204562,365.8085811,370.2966253,386.1070935,397.1643185,394.6732846,383.5569676,387.0799187,382.6409281,408.0720984,405.4166732,424.9933247,439.1332684,406.7109424,424.2204497,439.3992707,444.2372088,465.7180145,472.5692042,486.3135685,498.3755723,506.966087,543.9896356,564.3184656,583.3185072,577.5871325,597.1713771,613.3316875,641.5739001,677.0355291,714.4539079,729.5905373,760.5522268,812.9731369,829.3590895,854.4159873,872.0008607,925.0768815,982.3167029,1043.486764,1110.268737,1177.386194,1196.020983,1271.858887,1361.203571,1413.877995,1472.33786,1547.378382,1642.392584,1753.134194,1874.707237,1986.56749,
India,IND,GDP_per_capita_(current_LCU),NY.GDP.PCAP.CN,392.3030385,407.4656332,429.128303,482.8625281,551.7169875,569.8189203,631.8030136,724.6472965,751.2556261,809.5214478,845.713161,885.1592403,953.4732518,1133.79388,1307.59978,1371.514821,1444.098257,1599.168583,1693.027563,1814.647002,2110.596309,2422.817846,2647.801583,3013.247546,3299.834335,3640.094976,3983.650452,4430.312539,5145.218627,5787.809095,6620.929232,7457.427666,8401.525582,9479.844553,10906.0226,12551.84071,14248.9087,15493.1389,17444.31433,19218.81349,20320.81942,21607.94086,22872.06439,25202.7078,28294.38568,31746.0512,36615.40949,41525.30224,46060.77978,52429.90692,62019.42935,70045.5127,78729.17385,87860.57925,96362.55929,105204.7822,116015.091,127652.7666,
India,IND,GDP_per_capita_(current_US$),NY.GDP.PCAP.CD,82.38372046,85.56786855,90.11703375,101.4012323,115.8606832,119.6595801,90.25757337,96.61963953,100.1674168,107.936193,112.7617548,118.9474361,123.3375484,144.1935495,163.9500201,158.4943283,161.5629658,186.7642141,206.3107849,224.6851322,267.4078031,271.3304193,275.001982,292.2050355,277.6049345,297.4565656,311.5512808,341.6210463,355.4137771,347.3574692,368.8848222,304.153894,318.1034474,302.2495179,347.3510035,375.1050651,401.3686651,416.9496155,414.726627,443.5022106,444.7980085,453.0574513,472.5037628,548.4512876,629.7184995,717.0424632,809.1892615,1031.410339,1001.460633,1105.097345,1361.203571,1461.671957,1446.98541,1452.195373,1576.004018,1606.952689,1729.70973,1979.364301,
India,IND,Natural_gas_rents_(%_of_GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,4.22E-05,0.0003471779437,0.001378003617,0.004563701234,0.007322665126,0.007625387572,0.004177494287,0.006454313475,0.009051507623,0.002656567111,0,0.003838882613,0.002598730145,0.001408956291,0.006115942585,0.005678019042,0.007406742244,0.006985321482,0.02055594416,0.02339858056,0.01889633294,0.02264383215,0.02361328066,0.03048675491,0.05265969423,0.04740140043,0.04307695474,0.05547723208,0.08632865367,0.08201168285,0.1258130102,0.1123992429,0.1071945079,0.1437074873,0.170933056,0.09727664228,0.09172919089,0.1424148008,0.121195868,0.1970942167,0.1686889403,0.108332376,0.1025096162,0.0800098965,0.04143570093,0.04369338577,
India,IND,"GDP,_PPP_(constant_2011_international_$)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664224090421,1681812133726,1774015735235,1858295252918,1982037722757,2132167008339,2293135431017,2386003307799,2533563673850,2757676523423,2863598634824,3001737666904,3115923026962,3360846463363,3627124427037,3914517043690,4230055650312,4554112775449,4694684545984,5063775122705,5494073812962,5782035485243,6097525749691,6486920231890,6967615785639,7524764026668,8139501618301,8722932048131,
India,IND,"GDP,_PPP_(current_international_$)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075387119685,1122924836201,1211489026351,1299238037788,1415243983962,1554194731349,1702043663547,1801283656695,1933440033848,2136672538550,2269229854119,2432904877767,2564220813305,2820929527539,3128143518654,3484627197883,3881200165509,4289736880497,4508893567890,4900311655740,5381655622295,5782035485243,6214466594569,6727353168496,7362570269416,8036326166086,8787915193331,9596834735264,
India,IND,GDP_(constant_LCU),NY.GDP.MKTP.KN,7370435929122,7644818282301,7868897671391,8340587195557,8962206999151,8725983825884,8721155846378,9403670278733,9722259967721,10358066631635,10892255924045,11071208106112,11009950966365,11372786227439,11507591986404,12560526528183,12769421101651,13695812541550,14478190227835,13719796171644,14643937155771,15523481839890,16063036658253,17233854196961,17892314588308,18832430334753,19731973454555,20514416375616,22489499851534,23827027620515,25145485367625,25411230760991,26804375065252,28077790941691,29947469720286,32215838370636,34647980256086,36051161384277,38280715112476,41666933598366,43267356833230,45354559530185,47079835781785,50780490472250,54803800000000,59146140000000,63913750000000,68810070000000,70934030000000,76510780000000,83012350000000,87363288108910,92130167685994,98013698221771,105276736344243,113694931359595,122983268912386,131798572945517,
India,IND,GDP_growth_(annual_%),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127737,5.994353261,7.452950122,-2.63577011,-0.05532876983,7.82596303,3.387929176,6.539700296,5.157229736,1.642930384,-0.5533013124,3.295521135,1.18533626,9.149912015,1.663103637,7.254764586,5.712532089,-5.238182703,6.735821528,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381475,7.922943418,7.923428667,8.0607289,7.660824158,3.086699374,7.861882372,8.497586876,5.241314225,5.456387552,6.386106401,7.410227605,7.996253786,8.169526505,7.167888861,
India,IND,GDP_(constant_2010_US$),NY.GDP.MKTP.KD,148773228370,154311672620,158834744857,168355860564,180903338880,176135142746,176037689339,189814333826,196245109022,209078950998,219861632831,223473806399,222237322895,229561200842,232282272995,253535896600,257752461316,276451795599,292244193133,276935908359,295589816893,313343543187,324234528873,347867636432,361158746906,380135108139,398292505514,414086219821,453953542166,480951717870,507564962648,512929068717,541049871573,566753940209,604493654736,650280977289,699374084350,727697481831,772701320024,841052590011,873357345618,915487809335,950312739671,1025010946219,1106221983522,1193872693289,1290107534501,1388940404163,1431812818925,1544380258529,1675615312693,1763439576431,1859659673960,1978419519434,2125024908809,2294947293526,2482433620957,2660371703953,
India,IND,GDP:_linked_series_(current_LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866975540545,5761092193564,6622604993886,7611959499530,8759924463406,10275700835165,12055827046713,13948160080808,15452939128247,17722970541285,19882616204802,21398857418421,23152430125085,24926138443341,27925302082197,31863320000000,36321250000000,42546290000000,48986620000000,55141520000000,63664070000000,76344720000000,87363287113728,99440131041529,112335216116393,124679592925546,137718738788564,153623860142687,170950048183217,
India,IND,GDP_(current_LCU),NY.GDP.MKTP.CN,176332608246,186820940431,200768765268,230580362836,268953499106,283600224272,321058241921,376012075524,398140928559,438359973117,468168634113,501199124451,552453379446,672406580843,793778779984,852124517255,918116853117,1040235223581,1126713710321,1235621822263,1470628718919,1727755094568,1932545680327,2250742443496,2521882558214,2845340921997,3183659489036,3618647121899,4293630003949,4932776253769,5761092193564,6622604993886,7611959499530,8759924463406,10275700835165,12055827046713,13948160080808,15452939128247,17722970541285,19882616204802,21398857418421,23152430125085,24926138443341,27925302082197,31863320000000,36321250000000,42546290000000,48986620000000,55141520000000,63664070000000,76344720000000,87363287113728,99440131041529,112335216116393,124679592925546,137718738788564,153623860142687,170950048183217,
India,IND,GDP_(current_US$),NY.GDP.MKTP.CD,37029884762,39232436723,42161482868,48421924618,56480291292,59554856000,45865463132,50134943403,53085457141,58447996416,62422484548,67350989633,71463195541,85515271632,99525901498,98472798814,102717166924,121487325382,137300298594,152991657454,186325349549,193490614663,200715150164,218262278633,212158239241,232511883406,248986000003,279033590770,296589001910,296042362071,320979034101,270105348343,288208437280,279296029671,327275591370,360281961339,392897063751,415867763817,421351487589,458820428318,468394948472,485441026156,514937961194,607699299977,709148531775,820381672148,940259892375,1216735426855,1198895498504,1341886699393,1675615312693,1823049927772,1827637859136,1856722121394,2039127446299,2103587813812,2290432075124,2650725335364,
India,IND,Mineral_rents_(%_of_GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.2308177801,0.2377489387,0.2211882846,0.1892172664,0.2378796589,0.3310521673,0.473820805,0.4077879334,0.261526908,0.290997495,0.2959985291,0.2906067363,0.3493962635,0.2539435673,0.2550610764,0.2508615906,0.240567859,0.1916780366,0.2544796806,0.3217272753,0.3046907961,0.366540191,0.3065188517,0.2611412681,0.1939267652,0.1924953575,0.2083938185,0.2091802433,0.347061882,0.2594149903,0.2997382858,0.3295158133,0.3266409243,0.3471082763,0.4568039702,0.9947452737,1.19977958,1.984431635,2.579858294,1.123306722,1.681474858,1.471776854,0.8076729158,0.9461274413,0.5960872294,0.3363200041,0.4120645079,0.5139867075,
India,IND,Forest_rents_(%_of_GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.4103882796,0.3411842519,0.3311666115,0.47556448,0.4901932575,1.069998407,0.6776480864,1.820568937,1.622494422,0.6748731435,0.6657947052,0.5714384055,0.8334092323,0.5373079798,0.4669383178,0.3135230765,0.5349011271,0.4443586222,0.4428589943,0.4430661851,0.5375434073,0.6243723775,0.6109402454,0.6209985316,0.450052912,0.4900229264,0.4186319313,0.3787576317,0.3629371034,0.3853789784,0.3396160567,0.328525284,0.3716289454,0.3391159255,0.2427664145,0.2087968802,0.2821068626,0.3007686366,0.2990297083,0.259805733,0.3755749556,0.3520599461,0.3071645692,0.2754302295,0.2627676033,0.3017837576,0.3326839944,0.2930405381,
India,IND,Gross_value_added_at_basic_prices_(GVA)_(constant_LCU),NY.GDP.FCST.KN,7031377688104,7249571272727,7402932747166,7777729411738,8367589834924,8061761122050,8143807275284,8806547932679,9036366585336,9625220993020,10107773095899,10209827779691,10177299945098,10640514194423,10764030542276,11733270589547,11879925293966,12767342747004,13469876906512,12769242998509,13684815866155,14454658431164,14877371857324,16045807094522,16681417491424,17375654007574,18125378483476,18766007687281,20672622734652,21940572152571,23100154608878,23430602848488,24687383280358,26089953934685,27758354284328,29781436692404,32156394915418,33539650227487,35781237250813,38645241331466,40248306802392,42415950528312,44060735842332,47570840650762,50925030000000,55142280000000,59583670000000,63982950000000,66742150000000,71318360000000,77045140000000,81069459935328,85462754561755,90636486139651,97121327901545,104918703465758,113189716460987,121041646633591,
India,IND,Gross_value_added_at_basic_prices_(GVA)_(constant_2010_US$),NY.GDP.FCST.KD,141889047737,146292065370,149386809321,156949984589,168853019450,162681576702,164337219603,177710934534,182348539172,194231273235,203968889588,206028292815,205371900330,214719290223,217211777151,236770468696,239729873990,257637433922,271814158217,257675779875,276151499441,291686467594,300216574802,323794907599,336621149901,350630432655,365759429655,378686948516,417161313779,442747783951,466147472859,472815723112,498176809744,526479856935,560147190331,600971798126,648897051984,676810326980,722044228822,779838139168,812187053310,855928823095,889119619023,959951460351,1027637019825,1112738633351,1202363259659,1291138131045,1346817156961,1439162371220,1554725408343,1635933807143,1724587897227,1828990743923,1959851019552,2117197451891,2284101607772,2442548919879,
India,IND,Gross_value_added_at_basic_prices_(GVA)_(current_LCU),NY.GDP.FCST.CN,166641159517,175850448719,188031181173,214894339115,251054181649,262874408120,299209041433,351624426471,370807714534,407786888847,433787017315,461535053579,507690743822,622189628894,732362442172,777829893720,836111694298,954259336896,1025584899403,1119119815346,1337448883748,1565920773470,1749389810517,2046241703602,2297984912751,2567786255251,2863030016442,3245618175606,3873370638820,4462207965477,5197925648507,5996596494617,6878163911318,7994718951427,9337904569410,10933019731949,12723628453703,14148915200719,16310193776444,18162020960707,19555183320360,21260910683826,22908833592862,25664650749875,29042990000000,33269140000000,39048950000000,44901880000000,51728380000000,59749060000000,70836710000000,81069459935328,92026921041529,103631526116393,115042794832805,125744986462043,139359171890305,154827145775217,
India,IND,Gross_value_added_at_basic_prices_(GVA)_(current_US$),NY.GDP.FCST.CD,34994678493,36928631160,39486587533,45127856342,52721430868,55202521655,42744148776,46883256863,49441028605,54371585180,57838268975,62020943558,65672877115,79128784038,91825372658,89887199681,93542585760,111446345915,124976834516,138566665265,169451764108,175366852585,181692490940,198431134648,193322417535,209831030713,223910375509,250269358492,267558949127,267801034994,289602231301,244573364491,260425041983,254898689001,297407280451,326727463584,358403992409,380774018206,387763687502,419115178328,428039166045,445781209299,473263361288,558503906205,646379401671,751444201511,862969756572,1115278174498,1124686478119,1259367629422,1554725408343,1691713738830,1691388408217,1712863994625,1881518177418,1920694478444,2077754828994,2400726073318,
India,IND,Discrepancy_in_expenditure_estimate_of_GDP_(constant_LCU),NY.GDP.DISC.KN,73029476986,177719960778,89566190556,104213076095,210318334132,-271167828616,-395427491744,-86163292230,-53905195527,-8857314514,144608685910,-1338105102,-85178617528,-265815587653,-85534320133,518395462354,-6201986559,-58205369633,-528466266483,-735484160518,-956697630007,-354709632724,-195099696187,40294577361,-218162191902,-69259910499,233029527246,-301612197270,170375314728,106814354122,-434676839222,318698440681,792197609237,1135374005070,1228681813053,1644516380144,1981016938015,1750396533854,2116772593336,1611970259936,2328440298237,2221846904155,1970281914747,2366435238658,1109610000000,536290000000,740330000000,-730520000000,1086600000000,559020000000,-592890000000,-296199541267,416355589406,-330596570709,-244874377066,788037527444,2677003212387,3809468720047,
India,IND,Discrepancy_in_expenditure_estimate_of_GDP_(current_LCU),NY.GDP.DISC.CN,-11583499139,-10459862489,-12430288566,-8940037396,-10230841723,-18737695069,-27390048407,-28833228739,-11668855101,-17167623301,-21383674694,-33057324532,-30182190286,-38693688161,-60172065042,-38542946238,-35596201193,-46847373518,-92309688719,-73823424675,-70006306684,-56476141286,-66973241887,-67825157025,-97829042736,-99178856356,-137199619733,-194217032017,-201960516415,-194207693305,-275335877947,-91667225250,-39866152168,-15752231524,-142311834180,-7757178778,137110927280,-160438736026,7328413057,-552669860352,-159504854257,-224244587732,41299450552,-104579411888,-658670000000,-865160000000,-732790000000,-1707950000000,-255970000000,-766840000000,-812880000000,-296200190754,1225733572645,1143888194698,186870030468,1024949169144,2938378227217,3848348098609,
India,IND,GDP_deflator:_linked_series_(base__varies_by_country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26247304,22.91103993,26.06172466,28.39819798,31.1987666,34.31241748,37.4220497,40.25677681,42.86391488,46.29738627,47.71797319,49.45727908,51.04763527,52.94440397,54.99218661,58.14071287,61.40933288,66.5682893,71.19106259,77.73634178,83.2092811,91.96790598,99.99999886,107.9343862,114.6117514,118.4303363,121.1300602,124.9144388,129.7055381,
India,IND,GDP_deflator_(base__varies_by_country),NY.GDP.DEFL.ZS,2.392431193,2.443759074,2.551421732,2.764557907,3.000973969,3.250065894,3.681372602,3.998567202,4.095147938,4.232063653,4.298178792,4.527049981,5.017764213,5.912417304,6.897870388,6.784146471,7.189964571,7.595279363,7.782144678,9.006123756,10.04257737,11.12994567,12.03101083,13.0600063,14.09478101,15.10872931,16.13452145,17.63953239,19.09170961,20.70244066,22.91103993,26.06172466,28.39819798,31.1987666,34.31241748,37.4220497,40.25677681,42.86391488,46.29738627,47.71797319,49.45727908,51.04763527,52.94440397,54.99218661,58.14071287,61.40933288,66.5682893,71.19106259,77.73634178,83.2092811,91.96790598,99.99999886,107.9343862,114.6117514,118.4303363,121.1300602,124.9144388,129.7055381,
India,IND,"Inflation,_GDP_deflator:_linked_series_(annual_%)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66830385,13.75181894,8.96515236,9.861782853,9.980044775,9.062702221,7.575018288,6.476271263,8.010167523,3.06839552,3.644970161,3.215616017,3.715683777,3.867798086,5.72540656,5.621912514,8.400932189,6.944407525,9.193961933,7.040387019,10.52601917,8.733582433,7.934387478,6.186504001,3.331756917,2.279588108,3.124227441,3.835504789,
India,IND,"Inflation,_GDP_deflator_(annual_%)",NY.GDP.DEFL.KD.ZG,,2.14542765,4.40561673,8.353623886,8.551676966,8.300369406,13.27070656,8.616204711,2.415383587,3.34336434,1.562243485,5.32484105,10.8396027,17.82971565,16.66751573,-1.64868155,5.981859342,5.637229339,2.460282317,15.72804321,11.50832081,10.82758198,8.095863097,8.552859607,7.923232845,7.193785446,6.789400453,9.327893305,8.232515365,8.436808873,10.66830385,13.75181894,8.96515236,9.861782853,9.980044775,9.062702221,7.575018288,6.476271263,8.010167523,3.06839552,3.644970161,3.215616017,3.715683777,3.867798086,5.72540656,5.621912514,8.400932189,6.944407525,9.193961933,7.040387019,10.52601917,8.733582433,7.934387478,6.186504001,3.331756917,2.279588108,3.124227441,3.835504789,
India,IND,Coal_rents_(%_of_GDP),NY.GDP.COAL.RT.ZS,,,,,,,,,,,,0.2149198166,0.234750421,0.246383667,0.4699796564,1.175098641,1.218112352,1.065162138,0.8346172465,0.755647143,0.9214820526,1.440537313,1.559426473,0.9776950769,0.8788734404,0.876923465,0.6748371489,0.4144658063,0.5249441225,0.6909992081,0.763458459,0.9657744684,0.8298830374,0.6030650065,0.5654225301,0.853624127,0.7610133443,0.6467507448,0.5138812731,0.3568196337,0.4882345016,0.8452224185,0.5851045686,0.6215159218,1.409852134,1.121121638,1.096460374,1.156314568,2.785205907,1.301623244,1.502950588,1.948726598,1.398757452,1.125027003,0.9274440601,0.7618207324,0.8164680919,0.969900795,
India,IND,Exports_as_a_capacity_to_import_(constant_LCU),NY.EXP.CAPM.KN,323546155646,322944770008,321072235343,348055396109,325389855860,280277232035,352701883981,370182267318,381798737816,374399461817,467292691960,518188388962,602533854569,534348959657,419829111290,450161105255,590403455473,700807108891,659609589067,678438616832,623574603938,715518763127,785403672621,969221724384,908427418137,874163378619,1101845800904,1175779929664,1294450684829,1404902295621,1407922825039,1687696398975,1884821322465,2442128815234,2900369935298,3453924183477,3361026240049,3790447774032,4440932966736,4686216396573,5346503864343,5503651186265,6170249808447,7175254227899,8342347933796,10624957174535,12824983432023,13552516433617,16346154127593,15354715506584,18812321531610,21439310000000,22596983202047,23669683919036,23606651561328,22506663130933,24003229544936,26339928078812,
